,wave,gender,age,age_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
4079,11.0,True,26.0,24.0,True,7.0,3.0,22.0,14.0,30.0,10.0,14.0,10.0,3.0,5.0,6.0,6.0,6.0,2.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,6.0,5.0,4.0,5.0,3.0,6.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.7,4.0,,9.0,5.0,4.0,0.0,False,False,False
4080,11.0,True,26.0,25.0,False,7.0,3.0,7.0,35.0,20.0,20.0,5.0,13.0,7.0,10.0,10.0,6.0,3.0,9.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,6.0,10.0,9.0,8.0,8.0,5.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.1,4.0,,9.0,7.0,5.0,0.0,True,True,True
4081,11.0,True,26.0,25.0,True,7.0,3.0,15.0,18.0,19.0,19.0,17.0,12.0,7.0,2.0,8.0,8.0,5.0,7.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.72,4.0,,9.0,10.0,10.0,0.0,True,False,False
4082,11.0,True,26.0,27.0,False,7.0,3.0,19.0,20.0,19.0,14.0,13.0,15.0,7.0,7.0,8.0,7.0,8.0,6.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,7.0,7.0,8.0,7.0,5.0,6.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.39,4.0,,9.0,9.0,10.0,0.0,True,True,True
4083,11.0,True,26.0,26.0,False,7.0,3.0,15.0,20.0,20.0,20.0,15.0,10.0,8.0,10.0,9.0,8.0,7.0,8.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,8.0,10.0,9.0,7.0,5.0,8.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.7,4.0,,9.0,9.0,10.0,0.0,True,True,True
4084,11.0,True,26.0,29.0,True,7.0,3.0,10.0,40.0,20.0,20.0,0.0,10.0,7.0,7.0,8.0,8.0,7.0,6.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,5.0,6.0,7.0,3.0,6.0,6.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.39,4.0,,9.0,6.0,3.0,0.0,False,False,False
4085,11.0,True,26.0,26.0,False,7.0,3.0,20.0,20.0,20.0,10.0,20.0,10.0,5.0,9.0,7.0,7.0,7.0,3.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,8.0,5.0,7.0,8.0,7.0,8.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.2,4.0,,9.0,8.0,6.0,0.0,True,False,False
4086,11.0,True,26.0,26.0,True,7.0,3.0,15.0,15.0,25.0,20.0,5.0,20.0,5.0,6.0,7.0,6.0,6.0,6.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.57,4.0,,9.0,9.0,8.0,0.0,True,False,False
4087,11.0,True,26.0,32.0,True,7.0,3.0,15.0,5.0,45.0,10.0,15.0,10.0,6.0,5.0,8.0,4.0,6.0,8.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,3.0,4.0,6.0,2.0,3.0,4.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.52,4.0,,9.0,3.0,3.0,0.0,False,False,False
4088,11.0,True,26.0,28.0,True,7.0,3.0,25.0,20.0,20.0,25.0,0.0,10.0,4.0,6.0,7.0,5.0,4.0,1.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,9.0,9.0,6.0,5.0,4.0,3.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.52,4.0,,9.0,7.0,2.0,0.0,True,False,False
4089,11.0,True,26.0,26.0,False,7.0,3.0,20.0,30.0,10.0,15.0,10.0,15.0,5.0,6.0,6.0,6.0,7.0,6.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,5.0,8.0,3.0,5.0,3.0,4.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,-0.22,4.0,,9.0,6.0,3.0,0.0,False,False,False
4090,11.0,True,26.0,24.0,False,7.0,3.0,30.0,20.0,20.0,10.0,15.0,5.0,7.0,8.0,9.0,7.0,8.0,8.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.06,4.0,,9.0,8.0,6.0,0.0,True,True,True
4091,11.0,True,26.0,24.0,True,7.0,3.0,20.0,10.0,30.0,15.0,15.0,10.0,6.0,8.0,9.0,6.0,8.0,3.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,9.0,10.0,8.0,9.0,7.0,8.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.71,4.0,,9.0,9.0,9.0,0.0,True,False,False
4092,11.0,True,26.0,23.0,False,7.0,3.0,16.0,16.0,19.0,17.0,14.0,18.0,7.0,7.0,8.0,7.0,6.0,8.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,7.0,9.0,8.0,7.0,5.0,5.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.63,4.0,,9.0,7.0,7.0,0.0,True,True,True
4093,11.0,True,26.0,23.0,True,7.0,3.0,10.0,15.0,40.0,15.0,10.0,10.0,4.0,4.0,7.0,4.0,4.0,5.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,7.0,4.0,4.0,9.0,8.0,8.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.55,4.0,,9.0,8.0,7.0,0.0,True,False,False
4094,11.0,True,26.0,25.0,True,7.0,3.0,25.0,20.0,25.0,25.0,5.0,0.0,6.0,8.0,9.0,7.0,8.0,6.0,24.0,16.0,28.0,14.0,8.0,10.0,7.0,6.0,7.0,10.0,8.0,7.0,6.0,5.0,6.0,8.0,6.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,0.43,4.0,,9.0,6.0,3.0,0.0,False,False,False
4095,11.0,True,25.0,28.0,False,1.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0,2.0,1.0,1.0,1.0,9.0,5.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,6.0,8.0,7.0,6.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,-0.11,5.0,,2.0,6.0,1.0,0.0,False,False,False
4096,11.0,True,25.0,33.0,False,1.0,1.0,25.0,30.0,10.0,10.0,5.0,20.0,7.0,7.0,8.0,8.0,7.0,5.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,5.0,6.0,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.13,5.0,,2.0,6.0,1.0,0.0,False,True,False
4097,11.0,True,25.0,22.0,True,1.0,1.0,25.0,7.0,25.0,25.0,8.0,10.0,9.0,5.0,8.0,7.0,5.0,4.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,6.0,7.0,7.0,6.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.19,5.0,,2.0,7.0,2.0,0.0,False,True,False
4098,11.0,True,25.0,26.0,False,1.0,1.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,6.0,6.0,6.0,6.0,6.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,6.0,6.0,6.0,4.0,5.0,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.06,5.0,,2.0,6.0,0.0,0.0,False,False,False
4099,11.0,True,25.0,24.0,False,1.0,1.0,15.0,25.0,20.0,20.0,10.0,10.0,6.0,6.0,6.0,6.0,7.0,4.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,7.0,7.0,7.0,7.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,-0.39,5.0,,2.0,7.0,2.0,0.0,False,False,False
4100,11.0,True,25.0,24.0,True,1.0,1.0,22.0,14.0,30.0,10.0,14.0,10.0,5.0,6.0,6.0,6.0,6.0,7.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,7.0,6.0,6.0,6.0,,8.0,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.55,5.0,,2.0,7.0,2.0,0.0,False,False,False
4101,11.0,True,25.0,25.0,False,1.0,1.0,7.0,35.0,20.0,20.0,5.0,13.0,8.0,9.0,10.0,5.0,4.0,9.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,8.0,7.0,8.0,8.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.58,5.0,,2.0,8.0,3.0,0.0,True,True,True
4102,11.0,True,25.0,25.0,True,1.0,1.0,15.0,18.0,19.0,19.0,17.0,12.0,7.0,3.0,10.0,10.0,7.0,7.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,9.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.24,5.0,,2.0,9.0,10.0,1.0,True,True,True
4103,11.0,True,25.0,27.0,False,1.0,1.0,19.0,20.0,19.0,14.0,13.0,15.0,9.0,9.0,10.0,10.0,8.0,3.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,7.0,8.0,8.0,8.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.36,5.0,,2.0,8.0,10.0,1.0,True,True,True
4104,11.0,True,25.0,26.0,False,1.0,1.0,15.0,20.0,20.0,20.0,15.0,10.0,8.0,8.0,8.0,8.0,7.0,6.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,6.0,7.0,7.0,7.0,,7.0,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.13,5.0,,2.0,7.0,2.0,1.0,True,True,True
4105,11.0,True,25.0,29.0,True,1.0,1.0,10.0,40.0,20.0,20.0,0.0,10.0,8.0,7.0,8.0,7.0,6.0,7.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.58,5.0,,2.0,5.0,1.0,0.0,False,True,False
4106,11.0,True,25.0,26.0,False,1.0,1.0,20.0,20.0,20.0,10.0,20.0,10.0,8.0,8.0,8.0,8.0,8.0,0.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,6.0,8.0,7.0,8.0,,3.0,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,-0.08,5.0,,2.0,8.0,1.0,0.0,False,False,False
4107,11.0,True,25.0,26.0,True,1.0,1.0,15.0,15.0,25.0,20.0,5.0,20.0,6.0,6.0,7.0,7.0,6.0,6.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,6.0,6.0,7.0,7.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.48,5.0,,2.0,6.0,3.0,0.0,False,True,False
4108,11.0,True,25.0,32.0,True,1.0,1.0,15.0,5.0,45.0,10.0,15.0,10.0,5.0,6.0,6.0,5.0,6.0,4.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,5.0,8.0,7.0,5.0,9.0,3.0,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.24,5.0,,2.0,6.0,2.0,0.0,False,False,False
4109,11.0,True,25.0,28.0,True,1.0,1.0,25.0,20.0,20.0,25.0,0.0,10.0,4.0,8.0,6.0,4.0,3.0,,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,7.0,7.0,7.0,7.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.6,5.0,,2.0,6.0,2.0,0.0,False,False,False
4110,11.0,True,25.0,26.0,False,1.0,1.0,20.0,30.0,10.0,15.0,10.0,15.0,6.0,6.0,5.0,5.0,6.0,6.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,6.0,8.0,7.0,7.0,8.0,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,-0.7,5.0,,2.0,6.0,1.0,0.0,False,False,False
4111,11.0,True,25.0,24.0,False,1.0,1.0,30.0,20.0,20.0,10.0,15.0,5.0,7.0,8.0,9.0,6.0,,7.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,9.0,8.0,8.0,8.0,8.0,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.48,5.0,,2.0,8.0,4.0,0.0,True,True,True
4112,11.0,True,25.0,24.0,True,1.0,1.0,20.0,10.0,30.0,15.0,15.0,10.0,8.0,7.0,7.0,6.0,7.0,7.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,7.0,8.0,7.0,8.0,,2.0,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.52,5.0,,2.0,7.0,2.0,0.0,False,True,False
4113,11.0,True,25.0,23.0,False,1.0,1.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,6.0,7.0,6.0,7.0,7.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,7.0,7.0,8.0,7.0,,7.0,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.49,5.0,,2.0,7.0,3.0,0.0,True,False,False
4114,11.0,True,25.0,23.0,True,1.0,1.0,10.0,15.0,40.0,15.0,10.0,10.0,6.0,5.0,7.0,5.0,6.0,5.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,6.0,6.0,6.0,8.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,0.17,5.0,,2.0,6.0,2.0,0.0,False,True,False
4115,11.0,True,25.0,25.0,True,1.0,1.0,25.0,20.0,25.0,25.0,5.0,0.0,7.0,7.0,8.0,7.0,8.0,7.0,60.0,20.0,0.0,20.0,0.0,0.0,4.0,8.0,8.0,8.0,5.0,7.0,6.0,6.0,6.0,,,10.0,6.0,10.0,5.0,8.0,8.0,10.0,5.0,3.0,8.0,2.0,7.0,8.0,6.0,6.0,1.0,2.0,-0.17,5.0,,2.0,6.0,0.0,0.0,False,True,False
4116,11.0,True,32.0,28.0,False,1.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0,1.0,2.0,8.0,1.0,8.0,1.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.64,8.0,,3.0,8.0,5.0,0.0,True,False,False
4117,11.0,True,32.0,33.0,False,1.0,1.0,25.0,30.0,10.0,10.0,5.0,20.0,5.0,6.0,6.0,5.0,7.0,6.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0,5.0,8.0,3.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.68,8.0,,3.0,5.0,3.0,0.0,False,False,False
4118,11.0,True,32.0,22.0,True,1.0,1.0,25.0,7.0,25.0,25.0,8.0,10.0,4.0,5.0,5.0,2.0,5.0,2.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,7.0,8.0,3.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.74,8.0,,3.0,6.0,3.0,0.0,False,False,False
4119,11.0,True,32.0,26.0,False,1.0,1.0,16.67,16.67,16.67,16.67,16.67,16.67,5.0,5.0,5.0,5.0,5.0,5.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,5.0,5.0,5.0,2.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,-0.12,8.0,,3.0,5.0,3.0,0.0,False,False,False
4120,11.0,True,32.0,24.0,False,1.0,1.0,15.0,25.0,20.0,20.0,10.0,10.0,4.0,7.0,7.0,4.0,6.0,6.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,3.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.3,8.0,,3.0,7.0,5.0,0.0,True,False,False
4121,11.0,True,32.0,24.0,True,1.0,1.0,22.0,14.0,30.0,10.0,14.0,10.0,2.0,7.0,8.0,5.0,8.0,0.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.88,8.0,,3.0,5.0,4.0,0.0,False,False,False
4122,11.0,True,32.0,25.0,False,1.0,1.0,7.0,35.0,20.0,20.0,5.0,13.0,4.0,6.0,6.0,5.0,9.0,,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,7.0,7.0,7.0,7.0,,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.12,8.0,,3.0,5.0,4.0,0.0,False,False,False
4123,11.0,True,32.0,25.0,True,1.0,1.0,15.0,18.0,19.0,19.0,17.0,12.0,7.0,7.0,8.0,6.0,5.0,6.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,5.0,5.0,3.0,5.0,5.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.59,8.0,,3.0,8.0,8.0,1.0,True,False,False
4124,11.0,True,32.0,27.0,False,1.0,1.0,19.0,20.0,19.0,14.0,13.0,15.0,6.0,8.0,7.0,7.0,5.0,4.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,3.0,5.0,5.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.36,8.0,,3.0,5.0,2.0,0.0,False,False,False
4125,11.0,True,32.0,26.0,False,1.0,1.0,15.0,20.0,20.0,20.0,15.0,10.0,5.0,7.0,7.0,6.0,6.0,4.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,6.0,5.0,5.0,2.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.68,8.0,,3.0,5.0,3.0,0.0,False,False,False
4126,11.0,True,32.0,29.0,True,1.0,1.0,10.0,40.0,20.0,20.0,0.0,10.0,6.0,8.0,8.0,8.0,8.0,3.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,6.0,7.0,7.0,2.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.14,8.0,,3.0,6.0,5.0,0.0,True,False,False
4127,11.0,True,32.0,26.0,False,1.0,1.0,20.0,20.0,20.0,10.0,20.0,10.0,4.0,7.0,7.0,7.0,7.0,3.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.57,8.0,,3.0,8.0,6.0,0.0,True,False,False
4128,11.0,True,32.0,26.0,True,1.0,1.0,15.0,15.0,25.0,20.0,5.0,20.0,3.0,6.0,7.0,7.0,7.0,3.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,7.0,5.0,5.0,2.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.57,8.0,,3.0,5.0,4.0,0.0,False,False,False
4129,11.0,True,32.0,32.0,True,1.0,1.0,15.0,5.0,45.0,10.0,15.0,10.0,5.0,6.0,6.0,5.0,5.0,7.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,5.0,5.0,8.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.13,8.0,,3.0,6.0,5.0,0.0,False,False,False
4130,11.0,True,32.0,28.0,True,1.0,1.0,25.0,20.0,20.0,25.0,0.0,10.0,4.0,7.0,9.0,3.0,5.0,,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,3.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.64,8.0,,3.0,7.0,7.0,0.0,True,False,False
4131,11.0,True,32.0,26.0,False,1.0,1.0,20.0,30.0,10.0,15.0,10.0,15.0,4.0,6.0,5.0,5.0,5.0,5.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,5.0,5.0,,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,-0.28,8.0,,3.0,5.0,3.0,0.0,False,False,False
4132,11.0,True,32.0,24.0,False,1.0,1.0,30.0,20.0,20.0,10.0,15.0,5.0,6.0,8.0,8.0,7.0,9.0,,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,7.0,,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,-0.07,8.0,,3.0,6.0,7.0,0.0,True,False,False
4133,11.0,True,32.0,24.0,True,1.0,1.0,20.0,10.0,30.0,15.0,15.0,10.0,5.0,8.0,9.0,6.0,8.0,3.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,6.0,8.0,7.0,9.0,2.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.64,8.0,,3.0,5.0,5.0,0.0,False,False,False
4134,11.0,True,32.0,23.0,False,1.0,1.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,6.0,5.0,4.0,5.0,6.0,25.0,15.0,20.0,25.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,8.0,2.0,8.0,1.0,5.0,9.0,9.0,9.0,9.0,5.0,8.0,9.0,5.0,7.0,9.0,9.0,9.0,5.0,1.0,0.68,8.0,,3.0,5.0,3.0,0.0,False,False,False
